userId,movieId,rating,timestamp
61379,5,0.5,1970-01-14 13:06:55.890
30913,5,1.5,1970-01-14 21:40:59.876
81504,5,3.0,1970-01-10 18:42:46.772
103838,5,3.0,1970-01-11 23:39:51.900
120655,5,5.0,1970-01-11 00:52:04.547
6652,5,2.0,1970-01-10 20:33:04.461
61136,5,3.0,1970-01-10 23:35:56.450
145392,5,5.0,1970-01-10 15:39:40.572
112384,5,5.0,1970-01-10 15:55:24.367
74034,5,3.0,1970-01-10 16:13:33.152
113917,5,2.5,1970-01-17 23:21:07.887
101504,5,3.5,1970-01-16 20:11:06.524
117423,5,4.0,1970-01-10 23:45:01.932
95009,5,3.0,1970-01-11 21:00:58.700
131810,5,3.0,1970-01-10 23:52:07.221
146966,5,4.0,1970-01-11 10:19:54.436
55892,5,3.0,1970-01-10 23:22:58.093
38374,5,3.0,1970-01-10 22:16:38.047
44700,5,3.0,1970-01-10 22:39:00.850
150658,5,2.0,1970-01-10 23:46:57.589
161293,5,3.0,1970-01-10 19:07:05.154
61420,5,3.0,1970-01-10 17:13:17.651
109439,5,3.0,1970-01-11 00:18:33.876
116958,5,2.0,1970-01-14 06:34:56.081
124131,5,3.0,1970-01-11 03:51:32.659
13440,5,3.0,1970-01-10 20:11:50.668
113177,5,2.0,1970-01-11 00:35:04.099
162518,5,3.0,1970-01-11 01:33:54.333
154897,5,3.0,1970-01-10 19:47:48.289
160178,5,5.0,1970-01-11 00:21:08.850
121400,5,3.0,1970-01-10 23:57:49.381
28207,5,2.0,1970-01-11 00:39:48.486
23082,5,3.0,1970-01-10 21:23:53.739
84024,5,3.5,1970-01-13 20:44:50.231
19728,5,0.5,1970-01-13 11:12:30.363
40620,5,4.0,1970-01-10 21:31:19.692
139523,5,1.5,1970-01-18 02:14:15.255
2251,5,3.0,1970-01-10 16:03:07.100
90064,5,1.0,1970-01-13 15:20:36.638
6280,5,3.0,1970-01-10 22:15:48.796
41134,5,2.0,1970-01-10 16:46:06.878
154649,5,4.0,1970-01-11 10:24:44.361
123643,5,3.0,1970-01-11 05:43:32.216
29372,5,3.0,1970-01-10 21:18:25.692
156118,5,3.5,1970-01-14 23:54:33.351
25322,5,3.0,1970-01-10 23:49:13.987
83270,5,4.0,1970-01-10 14:33:31.944
149057,5,5.0,1970-01-10 21:39:48.332
75176,5,4.0,1970-01-12 21:14:11.309
151764,5,3.0,1970-01-15 04:24:43.971
90545,5,2.0,1970-01-11 04:27:47.248
77484,5,3.0,1970-01-10 19:07:18.675
160529,5,3.5,1970-01-13 04:50:50.206
117397,5,3.0,1970-01-10 17:31:31.320
125450,5,2.0,1970-01-12 04:08:26.744
86485,5,4.0,1970-01-10 14:15:07.996
56202,5,3.0,1970-01-10 22:57:33.726
132923,5,4.0,1970-01-10 23:19:26.993
123838,5,1.5,1970-01-17 10:07:22.056
4457,5,3.0,1970-01-13 20:54:43.620
56117,5,3.0,1970-01-10 22:11:13.229
30467,5,3.0,1970-01-10 15:01:55.672
46466,5,4.0,1970-01-10 18:30:47.677
160542,5,3.0,1970-01-10 23:35:03.199
76577,5,3.0,1970-01-11 05:37:50.896
145667,5,1.0,1970-01-11 00:15:08.742
3295,5,3.0,1970-01-10 16:40:25.344
122861,5,2.0,1970-01-13 20:35:33.336
157617,5,3.0,1970-01-10 21:41:19.339
17149,5,4.0,1970-01-10 15:57:35.277
18660,5,3.0,1970-01-10 23:30:48.479
81145,5,2.5,1970-01-14 08:04:52.767
60307,5,5.0,1970-01-10 16:08:23.255
150912,5,3.0,1970-01-10 22:57:27.360
33224,5,3.5,1970-01-17 22:37:57.587
95133,5,3.0,1970-01-16 07:41:01.839
147662,5,4.0,1970-01-13 03:17:40.140
141894,5,3.0,1970-01-18 14:07:57.681
68740,5,5.0,1970-01-10 17:43:34.472
104632,5,3.0,1970-01-10 15:59:35.464
136831,5,3.5,1970-01-13 17:01:59.968
108135,5,2.0,1970-01-12 09:24:08.564
46558,5,3.0,1970-01-11 23:05:20.843
75662,5,1.0,1970-01-11 01:12:33.779
133639,5,3.0,1970-01-10 22:29:05.915
92877,5,5.0,1970-01-12 02:51:24.844
102004,5,0.5,1970-01-13 22:17:05.954
73683,5,4.0,1970-01-10 23:40:50.387
99073,5,4.0,1970-01-17 02:27:19.751
15108,5,3.0,1970-01-12 20:00:42.555
100549,5,3.0,1970-01-10 17:56:41.936
44160,5,3.0,1970-01-10 17:50:52.409
140511,5,3.0,1970-01-10 16:57:33.048
85937,5,3.0,1970-01-16 15:56:17.677
110971,5,3.5,1970-01-13 10:57:06.607
79388,5,3.0,1970-01-10 17:19:03.868
24227,5,2.0,1970-01-14 08:32:17.197
77025,5,3.0,1970-01-11 00:36:50.030
45320,5,4.0,1970-01-10 20:24:25.942
141857,5,4.0,1970-01-12 17:30:59.849
34758,5,4.0,1970-01-13 21:54:45.784
20313,5,3.0,1970-01-11 00:02:21.162
65483,5459,3.0,1970-01-18 05:08:17.601
23931,5459,4.0,1970-01-18 04:52:26.898
23523,5459,1.0,1970-01-14 19:56:51.520
145092,5459,5.0,1970-01-17 17:50:33.111
100408,5459,2.5,1970-01-19 03:52:51.371
23908,5459,2.5,1970-01-18 11:46:52.859
160945,5459,3.5,1970-01-13 15:15:20.173
73117,5459,3.0,1970-01-12 22:37:34.027
19902,5459,3.5,1970-01-19 03:15:20.936
17774,5459,3.5,1970-01-16 01:15:07.393
23963,5459,1.5,1970-01-14 04:34:57.838
148759,5459,5.0,1970-01-17 08:06:11.042
100577,5459,3.0,1970-01-18 07:54:45.162
157333,5459,2.5,1970-01-17 20:21:32.937
111072,5459,2.5,1970-01-13 05:13:16.378
53837,5459,5.0,1970-01-18 06:17:48.405
153193,5459,2.5,1970-01-14 03:16:19.994
86625,5459,2.0,1970-01-13 20:54:01.329
62439,5459,2.5,1970-01-14 03:59:18.343
153315,5459,2.5,1970-01-14 23:57:12.112
61783,5459,2.5,1970-01-18 09:14:04.661
9699,5459,2.0,1970-01-13 09:29:50.605
31755,5459,4.5,1970-01-18 15:59:41.354
52423,5459,4.0,1970-01-13 05:22:23.022
2841,5459,4.0,1970-01-14 05:49:00.201
99984,5459,4.0,1970-01-18 12:31:42.268
142998,5459,2.5,1970-01-13 05:47:58.340
162010,5459,3.0,1970-01-13 19:59:19.927
48986,5459,4.5,1970-01-16 04:46:12.785
137991,5459,1.5,1970-01-15 09:22:05.616
3626,5459,4.0,1970-01-18 16:11:44.243
100171,5459,1.0,1970-01-13 06:25:48.326
43201,5459,2.0,1970-01-19 01:38:15.445
80680,5459,1.0,1970-01-17 15:11:18.598
18663,5459,3.0,1970-01-13 17:16:42.915
46935,5459,3.0,1970-01-13 02:38:06.039
3409,5459,4.0,1970-01-17 00:37:03.049
162508,5459,3.0,1970-01-16 19:13:13.771
85185,5459,1.0,1970-01-13 00:41:48.517
64257,5459,4.0,1970-01-18 13:34:50.602
16781,5459,5.0,1970-01-13 04:24:15.297
6766,5459,3.5,1970-01-18 18:37:23.705
52332,5459,2.0,1970-01-18 16:40:14.658
154957,5459,3.0,1970-01-18 12:25:06.110
6982,5459,4.0,1970-01-14 22:56:25.079
66866,5459,3.5,1970-01-18 14:58:08.172
17476,5459,3.0,1970-01-13 06:12:20.069
161484,5459,3.0,1970-01-15 03:59:09.904
82737,5459,2.5,1970-01-17 20:12:34.582
21763,5459,3.5,1970-01-19 02:54:50.834
93136,5459,2.0,1970-01-14 01:09:36.960
13229,5459,4.0,1970-01-18 18:42:55.829
57344,5459,3.0,1970-01-17 20:20:37.548
69030,5459,2.0,1970-01-15 12:46:48.382
126349,5459,1.5,1970-01-18 14:51:01.987
74917,5459,3.0,1970-01-14 12:23:23.162
5213,5459,5.0,1970-01-18 22:08:48.257
15852,5459,4.0,1970-01-16 17:51:31.975
56823,5459,5.0,1970-01-18 14:45:20.674
97442,5459,2.0,1970-01-14 01:43:43.714
47235,5459,2.5,1970-01-15 00:26:03.985
39647,5459,4.0,1970-01-16 19:12:10.532
113359,5459,3.5,1970-01-18 16:48:50.116
147353,5459,3.0,1970-01-13 00:52:03.360
31751,5459,3.0,1970-01-13 14:47:23.203
119778,5459,4.0,1970-01-13 22:49:25.385
65774,5459,3.0,1970-01-15 21:17:42.739
64333,5459,3.0,1970-01-13 00:26:52.779
92392,5459,2.5,1970-01-18 17:10:43.840
58949,5459,1.0,1970-01-13 07:45:38.223
85837,5459,3.0,1970-01-18 15:11:50.316
18808,5459,3.5,1970-01-13 05:22:35.442
114702,5459,3.0,1970-01-14 05:08:12.774
161880,5459,3.0,1970-01-12 22:43:51.984
154358,5459,2.5,1970-01-14 10:23:29.815
59538,5459,3.5,1970-01-18 08:51:24.021
66019,5459,3.0,1970-01-13 06:47:09.492
37204,5459,3.0,1970-01-15 08:59:53.339
162073,5459,3.5,1970-01-13 20:48:04.862
38935,5459,2.0,1970-01-13 21:55:54.744
151018,5459,3.5,1970-01-17 18:15:12.454
115102,5459,1.5,1970-01-17 23:27:11.954
48763,5459,5.0,1970-01-17 15:06:31.930
99404,5459,3.0,1970-01-16 03:59:34.509
100212,5459,5.0,1970-01-17 18:00:56.059
130830,5459,1.0,1970-01-13 16:09:09.623
85322,5459,4.5,1970-01-18 17:47:58.538
20878,5459,4.0,1970-01-13 01:56:02.739
106018,5459,3.0,1970-01-13 01:24:10.827
3297,5459,1.5,1970-01-13 12:51:43.286
145846,5459,3.5,1970-01-18 11:58:08.047
142231,5459,2.0,1970-01-17 17:20:24.609
10292,5459,2.0,1970-01-12 23:32:57.061
127012,5459,4.5,1970-01-13 23:36:58.896
111918,5459,3.0,1970-01-19 02:39:17.000
87441,5459,3.0,1970-01-18 15:55:33.131
108795,5459,1.5,1970-01-17 15:37:09.939
13987,5459,3.0,1970-01-13 04:53:45.372
34785,5459,2.0,1970-01-13 01:46:59.048
58259,5459,2.5,1970-01-14 03:26:33.321
2341,5459,2.5,1970-01-17 14:31:08.742
18221,5459,4.0,1970-01-18 10:17:26.690
56709,5459,2.0,1970-01-18 00:33:09.439
140934,5459,2.5,1970-01-17 19:40:30.056
45795,5459,2.0,1970-01-13 07:59:23.060
138349,5459,4.5,1970-01-14 21:14:30.711
4013,5459,4.0,1970-01-18 02:02:18.675
45650,5459,1.0,1970-01-13 01:43:49.928
133606,5459,4.5,1970-01-14 14:46:26.112
159814,5459,4.0,1970-01-14 14:27:03.397
135283,5459,2.0,1970-01-18 03:58:42.043
154306,5459,1.0,1970-01-13 02:49:21.560
107953,5459,3.5,1970-01-17 13:11:14.476
105162,5459,3.5,1970-01-18 08:21:41.303
34848,5459,0.5,1970-01-16 12:07:48.635
132085,5459,1.0,1970-01-16 22:06:27.891
39916,5459,4.5,1970-01-17 13:03:04.936
47985,5459,1.5,1970-01-15 08:50:23.919
116351,5459,2.5,1970-01-13 14:56:42.544
18782,5459,4.0,1970-01-15 10:27:01.564
47954,5459,3.0,1970-01-17 09:46:00.490
56621,5459,2.5,1970-01-13 04:54:58.428
57715,5459,0.5,1970-01-18 11:19:49.821
36477,5459,3.0,1970-01-15 10:54:44.667
77281,5459,5.0,1970-01-18 16:29:15.199
85958,5459,3.0,1970-01-15 05:40:11.974
158775,5459,4.0,1970-01-18 10:46:14.337
28122,5459,3.5,1970-01-14 15:13:49.988
144708,5459,2.0,1970-01-19 01:16:06.257
82826,5459,4.5,1970-01-15 06:03:14.744
18021,5459,2.0,1970-01-18 16:22:41.292
70401,5459,2.5,1970-01-15 07:04:33.356
131313,5459,2.0,1970-01-13 03:43:28.720
62464,5459,5.0,1970-01-18 06:29:51.505
136441,5459,4.0,1970-01-17 21:55:35.951
29821,5459,3.5,1970-01-18 19:45:13.690
38705,5459,2.5,1970-01-14 06:30:23.216
78807,5459,3.0,1970-01-19 04:39:56.462
134290,5459,4.5,1970-01-17 12:06:07.084
155022,5459,2.5,1970-01-17 15:25:29.907
33592,5459,4.0,1970-01-14 21:41:44.464
143680,5459,4.0,1970-01-17 20:58:05.672
59914,5459,3.0,1970-01-17 18:23:07.592
28300,5459,2.5,1970-01-14 17:52:25.480
14523,5459,3.0,1970-01-17 14:25:46.507
26843,5459,4.0,1970-01-16 12:02:46.807
93648,5459,4.5,1970-01-17 01:40:36.087
120719,5459,3.5,1970-01-17 18:05:52.106
120584,5459,4.0,1970-01-18 13:36:18.081
64060,5459,3.5,1970-01-14 10:44:47.464
106393,5459,1.0,1970-01-13 16:04:01.775
117156,5459,4.0,1970-01-15 04:20:03.039
129225,5459,3.0,1970-01-12 22:39:10.192
80645,5459,4.0,1970-01-15 15:44:20.738
77163,5459,4.5,1970-01-17 15:56:18.693
102634,5459,2.5,1970-01-17 09:33:05.683
67600,5459,3.5,1970-01-16 17:46:14.912
109304,5459,3.0,1970-01-14 19:14:40.212
39716,5459,5.0,1970-01-12 21:50:37.604
5119,5459,3.5,1970-01-19 00:41:21.465
102789,5459,4.0,1970-01-17 16:12:55.290
141771,5459,4.0,1970-01-16 09:50:50.073
158621,5459,5.0,1970-01-18 05:20:34.612
37316,5459,3.0,1970-01-13 01:57:56.726
32565,5459,4.0,1970-01-18 08:21:52.851
86654,5459,2.5,1970-01-14 03:35:56.202
102121,5459,3.5,1970-01-18 02:11:50.387
112977,5459,3.0,1970-01-13 01:56:34.685
53765,5459,1.0,1970-01-13 02:20:37.874
158248,5459,2.5,1970-01-13 11:35:13.604
120628,5459,4.5,1970-01-18 06:42:40.490
148852,5459,4.0,1970-01-18 05:06:36.386
90340,5459,2.0,1970-01-13 01:46:52.081
111848,5459,1.5,1970-01-14 06:00:39.100
112362,5459,2.5,1970-01-18 11:54:43.992
142081,5459,5.0,1970-01-18 06:12:38.041
131437,5459,2.0,1970-01-17 22:25:55.048
145608,5459,2.0,1970-01-13 18:18:04.328
122529,5459,3.5,1970-01-16 19:51:21.002
110395,5459,3.0,1970-01-17 14:02:24.930
53372,5459,3.0,1970-01-14 03:35:29.249
67471,5459,5.0,1970-01-18 06:02:24.142
18706,5459,3.0,1970-01-14 20:49:31.729
45672,5459,4.0,1970-01-17 19:15:45.878
2982,5459,1.0,1970-01-13 19:06:28.079
31878,5459,4.5,1970-01-15 01:58:50.724
1626,5459,1.0,1970-01-14 06:11:45.422
84455,5459,3.0,1970-01-17 23:10:42.417
148738,5459,3.5,1970-01-13 07:39:14.292
155483,5459,4.0,1970-01-12 21:44:11.184
26594,5459,4.0,1970-01-17 11:11:20.295
43029,5459,3.5,1970-01-16 06:27:56.486
55462,32296,3.0,1970-01-13 23:44:52.610
148148,32296,1.0,1970-01-18 13:54:35.135
86890,32296,4.0,1970-01-18 01:26:43.513
66407,32296,3.5,1970-01-17 13:07:53.949
56096,32296,2.5,1970-01-13 23:58:13.625
32259,32296,2.5,1970-01-18 01:25:52.867
74323,32296,0.5,1970-01-14 03:08:41.493
114069,32296,4.0,1970-01-17 17:42:53.190
73284,32296,2.0,1970-01-14 08:20:48.364
117024,32296,3.5,1970-01-13 22:38:13.506
110691,32296,3.0,1970-01-15 10:24:45.506
145098,32296,4.0,1970-01-17 09:43:14.639
72795,32296,3.0,1970-01-18 04:20:07.926
159264,32296,1.5,1970-01-14 13:31:49.871
848,32296,2.5,1970-01-17 19:31:00.227
33652,32296,3.5,1970-01-15 12:59:25.487
5925,32296,4.5,1970-01-18 12:35:03.981
112944,32296,2.5,1970-01-18 03:37:23.494
120392,32296,4.0,1970-01-18 12:00:46.453
56847,32296,3.5,1970-01-14 03:45:40.280
3874,32296,3.0,1970-01-18 01:10:03.041
50846,32296,3.0,1970-01-18 21:39:11.053
142299,32296,3.5,1970-01-18 16:06:48.165
65302,32296,2.0,1970-01-13 22:24:21.084
91493,32296,3.5,1970-01-16 20:38:28.573
61833,32296,1.0,1970-01-18 03:18:25.281
127633,32296,3.0,1970-01-18 02:18:44.592
626,32296,3.0,1970-01-14 05:11:20.799
26537,32296,3.0,1970-01-14 06:38:34.958
93855,366,2.5,1970-01-14 03:46:38.592
108607,366,3.0,1970-01-13 07:23:53.412
143719,366,3.0,1970-01-14 20:09:24.481
50374,366,2.5,1970-01-18 00:39:13.334
45848,366,3.0,1970-01-10 19:22:50.248
76549,366,1.5,1970-01-14 00:13:23.840
53809,366,2.0,1970-01-12 14:04:14.527
23374,366,1.0,1970-01-11 21:57:10.465
34601,366,3.0,1970-01-10 20:29:02.595
152396,366,4.0,1970-01-11 08:14:10.027
92390,366,3.0,1970-01-13 22:54:57.343
50913,366,5.0,1970-01-13 10:04:29.080
152341,366,1.5,1970-01-13 11:24:16.361
113978,366,3.0,1970-01-10 15:34:11.720
148790,366,1.0,1970-01-14 05:58:12.603
144043,366,4.0,1970-01-10 15:34:42.813
10764,366,2.0,1970-01-13 18:54:53.995
4006,366,4.0,1970-01-12 06:46:29.756
33873,366,3.0,1970-01-10 17:43:34.112
129465,366,4.0,1970-01-15 19:21:51.428
98158,366,1.0,1970-01-13 07:28:00.892
144813,366,2.0,1970-01-10 20:28:37.371
41488,366,4.0,1970-01-10 16:07:01.337
139757,366,4.0,1970-01-12 09:30:17.779
34471,366,2.0,1970-01-12 07:31:54.401
145364,366,4.0,1970-01-12 00:51:44.528
68171,366,4.0,1970-01-12 04:40:15.588
138950,366,2.0,1970-01-13 04:23:57.422
41562,366,4.0,1970-01-12 05:32:37.853
137401,366,4.0,1970-01-11 20:33:54.102
29262,366,1.0,1970-01-13 02:25:08.420
42629,366,2.0,1970-01-12 04:57:42.610
73141,366,3.0,1970-01-10 15:21:03.197
4365,366,3.0,1970-01-12 19:13:31.377
102263,366,3.0,1970-01-10 15:15:04.071
69940,366,2.0,1970-01-11 17:16:25.504
60657,366,5.0,1970-01-10 15:42:45.673
110733,366,3.0,1970-01-10 20:05:42.180
134379,366,4.5,1970-01-14 17:50:30.114
53065,366,3.0,1970-01-13 11:31:04.048
12266,366,3.5,1970-01-14 02:14:17.493
97783,366,3.0,1970-01-10 19:27:06.346
46638,366,2.5,1970-01-18 14:16:34.153
102114,366,3.0,1970-01-11 23:07:53.782
160951,2282,3.5,1970-01-14 02:52:46.322
140463,2282,3.0,1970-01-16 16:39:35.571
78849,2282,2.5,1970-01-16 23:13:55.719
107737,2282,4.0,1970-01-11 23:50:01.607
110470,2282,4.0,1970-01-12 01:43:12.988
116207,2282,3.0,1970-01-13 12:22:49.658
67195,2282,2.0,1970-01-11 21:27:00.316
83419,2282,3.0,1970-01-12 15:57:09.070
56466,2282,3.0,1970-01-13 13:12:05.020
154807,2282,2.5,1970-01-15 04:21:44.737
45009,2282,4.0,1970-01-11 21:00:04.816
131419,2282,5.0,1970-01-12 13:43:28.408
40026,2282,4.0,1970-01-11 23:08:03.422
156129,2282,3.0,1970-01-12 00:37:23.671
161862,2282,2.0,1970-01-11 21:33:52.913
153359,2282,4.0,1970-01-12 06:22:48.916
148149,2282,2.5,1970-01-15 05:29:30.347
122952,2282,2.0,1970-01-12 05:24:57.934
